order_id,quantity,item_name,choice_description,item_price,Quartile
1483,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1483,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1483,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans]]",9.25,low-cost
1483,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1483,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1483,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",8.75,low-cost
1483,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1483,1,Steak Soft Tacos,"[Fresh Tomato Salsa, Guacamole]",11.75,medium-cost
1483,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",9.25,low-cost
1483,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1483,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1484,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",8.49,low-cost
1484,1,Canned Soda,[Dr. Pepper],1.09,low-cost
1484,1,Canned Soda,[Dr. Pepper],1.09,low-cost
1485,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,low-cost
1485,1,Canned Soda,[Diet Dr. Pepper],1.09,low-cost
1485,1,Side of Chips,,1.69,low-cost
1486,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Lettuce, Rice, Cheese, Sour Cream, Black Beans]]",11.25,medium-cost
1486,1,Canned Soft Drink,[Lemonade],1.25,low-cost
1487,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]",8.75,low-cost
1487,1,Chips,,2.15,low-cost
1487,1,Bottled Water,,1.5,low-cost
1488,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1488,1,Side of Chips,,1.69,low-cost
1489,1,Canned Soft Drink,[Diet Coke],1.25,low-cost
1489,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,low-cost
1489,1,Chips and Tomatillo Red Chili Salsa,,2.95,low-cost
1490,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), Black Beans]",8.49,low-cost
1490,1,Chips and Guacamole,,3.99,low-cost
1491,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice]]",8.49,low-cost
1491,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), [Black Beans, Cheese, Lettuce]]",8.49,low-cost
1492,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1492,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1492,1,Chips,,2.15,low-cost
1493,1,Bottled Water,,1.5,low-cost
1493,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1494,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream]]",8.99,low-cost
1494,1,Canned Soda,[Sprite],1.09,low-cost
1495,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,medium-cost
1496,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",10.98,medium-cost
1497,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1497,1,Canned Soft Drink,[Sprite],1.25,low-cost
1498,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75,low-cost
1498,1,Chips and Guacamole,,4.45,low-cost
1499,1,Chips and Guacamole,,4.45,low-cost
1499,1,Canned Soft Drink,[Sprite],1.25,low-cost
1499,1,Carnitas Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89,medium-cost
1500,1,Carnitas Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream]]",8.99,low-cost
1500,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,low-cost
1501,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1501,1,Chips and Guacamole,,4.45,low-cost
1502,2,Steak Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",23.5,high-cost
1503,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,low-cost
1503,1,Chips and Guacamole,,3.99,low-cost
1504,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25,low-cost
1504,1,Chips and Guacamole,,4.45,low-cost
1505,1,Chips and Guacamole,,4.45,low-cost
1505,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",9.25,low-cost
1506,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,low-cost
1506,1,Chips and Guacamole,,4.45,low-cost
1507,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1507,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1508,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1508,1,6 Pack Soft Drink,[Coke],6.49,low-cost
1509,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",17.5,medium-cost
1509,1,Chips and Guacamole,,4.45,low-cost
1510,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,low-cost
1510,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1510,1,Bottled Water,,1.5,low-cost
1511,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75,low-cost
1511,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice]]",8.75,low-cost
1511,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1511,1,Chips and Guacamole,,4.45,low-cost
1511,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1512,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,medium-cost
1512,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,medium-cost
1513,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,medium-cost
1513,1,Chips and Roasted Chili Corn Salsa,,2.95,low-cost
1514,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1514,1,Chips and Guacamole,,4.45,low-cost
1514,2,Bottled Water,,3.0,low-cost
1514,1,Canned Soft Drink,[Diet Coke],1.25,low-cost
1515,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1515,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",9.25,low-cost
1516,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,low-cost
1516,1,Chips and Tomatillo-Green Chili Salsa,,2.39,low-cost
1517,1,6 Pack Soft Drink,[Diet Coke],6.49,low-cost
1517,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1517,2,Chips and Guacamole,,8.9,low-cost
1518,1,Carnitas Bowl,"[Fresh Tomato Salsa (Mild), [Fajita Veggies, Cheese, Sour Cream, Guacamole]]",11.48,medium-cost
1518,1,Canned Soda,[Diet Coke],1.09,low-cost
1519,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,medium-cost
1520,1,Barbacoa Burrito,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",9.25,low-cost
1520,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25,low-cost
1521,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]]",11.25,medium-cost
1521,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",8.75,low-cost
1522,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.75,medium-cost
1522,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]",11.25,medium-cost
1523,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1523,1,Canned Soft Drink,[Nestea],1.25,low-cost
1524,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream]]",9.25,low-cost
1524,1,Chips and Guacamole,,4.45,low-cost
1525,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,low-cost
1525,1,6 Pack Soft Drink,[Sprite],6.49,low-cost
1526,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1526,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1527,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream]]",8.99,low-cost
1527,1,Chips and Tomatillo-Green Chili Salsa,,2.39,low-cost
1528,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,low-cost
1528,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1529,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1529,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1530,1,Canned Soft Drink,[Coke],1.25,low-cost
1530,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1530,1,Chips and Tomatillo Green Chili Salsa,,2.95,low-cost
1531,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]",11.75,medium-cost
1531,1,Chips,,2.15,low-cost
1532,1,Veggie Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,low-cost
1532,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,low-cost
1533,1,Barbacoa Bowl,"[Fresh Tomato (Mild), [Lettuce, Rice, Cheese]]",8.69,low-cost
1533,2,Chicken Burrito,"[[Lettuce, Rice]]",16.38,medium-cost
1533,1,Chicken Burrito,[Rice],8.19,low-cost
1533,1,Chips and Guacamole,,3.89,low-cost
1533,1,Chips and Fresh Tomato Salsa,,2.29,low-cost
1534,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",11.75,medium-cost
1534,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1534,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1535,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",8.75,low-cost
1535,1,Chips and Guacamole,,4.45,low-cost
1536,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1536,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1537,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25,low-cost
1537,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,low-cost
1537,1,6 Pack Soft Drink,[Coke],6.49,low-cost
1537,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1538,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1538,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1538,1,Chips,,2.15,low-cost
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25,low-cost
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,medium-cost
1540,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",21.96,high-cost
1541,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,low-cost
1541,1,Nantucket Nectar,[Peach Orange],3.39,low-cost
1541,1,Side of Chips,,1.69,low-cost
1541,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1542,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1542,1,Chips and Guacamole,,4.45,low-cost
1543,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1543,1,Chips and Guacamole,,3.99,low-cost
1544,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,medium-cost
1544,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,low-cost
1545,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1545,1,Chips,,2.15,low-cost
1546,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,medium-cost
1546,1,Chips and Guacamole,,4.45,low-cost
1547,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,medium-cost
1547,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,low-cost
1547,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75,low-cost
1548,2,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",18.5,medium-cost
1549,1,Bottled Water,,1.5,low-cost
1549,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,low-cost
1549,1,Chips,,2.15,low-cost
1550,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48,medium-cost
1550,2,Canned Soda,[Mountain Dew],2.18,low-cost
1550,1,Chips and Guacamole,,3.99,low-cost
1551,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,medium-cost
1551,1,Bottled Water,,1.5,low-cost
1552,1,Steak Soft Tacos,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream]]",8.99,low-cost
1552,1,Chips and Tomatillo-Green Chili Salsa,,2.39,low-cost
1553,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Guacamole, Sour Cream, Cheese]]",11.75,medium-cost
1553,1,Bottled Water,,1.5,low-cost
1554,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1554,1,6 Pack Soft Drink,[Diet Coke],6.49,low-cost
1554,1,Chips and Guacamole,,4.45,low-cost
1554,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1555,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,low-cost
1555,1,Chips and Guacamole,,3.99,low-cost
1556,2,Canned Soft Drink,[Coke],2.5,low-cost
1556,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1556,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,low-cost
1557,1,Chips and Guacamole,,3.99,low-cost
1557,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Cheese]]",8.99,low-cost
1558,1,Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",8.75,low-cost
1558,1,6 Pack Soft Drink,[Diet Coke],6.49,low-cost
1559,8,Side of Chips,,13.52,medium-cost
1559,2,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Lettuce]]",16.98,medium-cost
1559,2,Veggie Soft Tacos,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]",16.98,medium-cost
1559,2,Carnitas Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]",17.98,medium-cost
1559,2,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",16.98,medium-cost
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,low-cost
1561,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1561,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1562,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1562,1,Canned Soda,[Mountain Dew],1.09,low-cost
1562,1,Side of Chips,,1.69,low-cost
1563,1,Canned Soft Drink,[Lemonade],1.25,low-cost
1563,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,low-cost
1563,1,Chips and Tomatillo Green Chili Salsa,,2.95,low-cost
1564,1,Barbacoa Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",8.69,low-cost
1564,1,Chicken Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",8.19,low-cost
1565,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1565,1,Chips and Roasted Chili-Corn Salsa,,2.39,low-cost
1566,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1566,1,Chips and Fresh Tomato Salsa,,2.39,low-cost
1567,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]",10.98,medium-cost
1568,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1568,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1569,1,Side of Chips,,1.69,low-cost
1569,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1570,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,low-cost
1570,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,low-cost
1571,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]",11.25,medium-cost
1571,1,Chips and Guacamole,,4.45,low-cost
1572,1,Chips and Guacamole,,4.45,low-cost
1572,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice]]",17.5,medium-cost
1573,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice, Black Beans]]",8.75,low-cost
1573,1,Chips and Guacamole,,4.45,low-cost
1574,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,low-cost
1574,1,Chips,,2.15,low-cost
1574,1,Bottled Water,,1.5,low-cost
1574,1,Bottled Water,,1.5,low-cost
1575,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies]]",8.99,low-cost
1575,1,Canned Soda,[Dr. Pepper],1.09,low-cost
1576,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75,low-cost
1576,1,Chips and Guacamole,,4.45,low-cost
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,low-cost
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75,low-cost
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,medium-cost
1577,2,Chips,,4.3,low-cost
1578,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,low-cost
1578,1,Side of Chips,,1.69,low-cost
1578,1,Bottled Water,,1.09,low-cost
1578,1,Canned Soda,[Diet Dr. Pepper],1.09,low-cost
1579,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,low-cost
1579,1,Chips,,2.15,low-cost
1579,1,Bottled Water,,1.5,low-cost
1580,1,Carnitas Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1580,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,low-cost
1580,1,Chips and Guacamole,,3.99,low-cost
1581,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,low-cost
1581,1,Chips,,2.15,low-cost
1581,1,Canned Soft Drink,[Nestea],1.25,low-cost
1582,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1582,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1583,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1583,1,Chips and Guacamole,,4.45,low-cost
1584,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]]",9.25,low-cost
1584,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1585,1,Chips and Guacamole,,3.99,low-cost
1585,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.99,low-cost
1585,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,low-cost
